fecha,comuna,categoria,producto,cantidad,precio_unitario,total_venta,medio_pago,cliente_nuevo
2023-04-25,Valdivia,Deportes,Balón,2,432200.0,864400.0,Efectivo,False
2023-03-26,Los Lagos,Deportes,Bicicleta,4,80100.0,320400.0,Transferencia,False
2023-11-25,Mariquina,Ropa,Chaqueta,3,433700.0,1301100.0,Débito,True
2023-08-28,Lanco,Electrodomésticos,Hervidor,3,141000.0,423000.0,Transferencia,True
2023-04-01,Panguipulli,Deportes,Bicicleta,1,144000.0,144000.0,Crédito,False
2023-08-18,Paillaco,Ropa,Pantalón,2,148500.0,297000.0,Efectivo,True
2023-11-05,Mariquina,Electrodomésticos,Hervidor,4,423500.0,1694000.0,Crédito,False
2023-10-08,Mariquina,Alimentos,Huevos,4,7900.0,31600.0,Débito,True
2023-04-22,Panguipulli,Deportes,Bicicleta,1,161600.0,161600.0,Efectivo,False
2023-06-18,La Unión,Deportes,Bicicleta,4,33900.0,135600.0,Efectivo,True
2023-05-27,Futrono,Ropa,Polera,2,460100.0,920200.0,Crédito,True
2023-06-23,La Unión,Alimentos,Pan,1,110200.0,110200.0,Débito,False
2023-06-16,Valdivia,Deportes,Balón,1,198300.0,198300.0,Efectivo,True
2023-02-12,Lanco,Hogar,Lámpara,1,469200.0,469200.0,Débito,False
2023-06-23,Lanco,Alimentos,Arroz,2,19300.0,38600.0,Transferencia,True
2023-06-01,Futrono,Ropa,Pantalón,4,159000.0,636000.0,Efectivo,True
2023-11-04,Paillaco,Deportes,Balón,4,183300.0,733200.0,Débito,False
2023-03-14,Los Lagos,Alimentos,Leche,4,231400.0,925600.0,Débito,True
2023-05-15,Los Lagos,Electrodomésticos,Microondas,3,310000.0,930000.0,Crédito,True
2023-02-21,Corral,Tecnología,Celular,3,36500.0,109500.0,Débito,True
2023-07-21,Mariquina,Electrodomésticos,Refrigerador,2,102100.0,204200.0,Débito,True
2023-11-21,Los Lagos,Tecnología,Celular,3,416500.0,1249500.0,Crédito,True
2023-08-24,Valdivia,Hogar,Silla,2,392000.0,784000.0,Crédito,True
2023-12-30,La Unión,Deportes,Balón,3,495400.0,1486200.0,Efectivo,False
2023-01-31,Mariquina,Tecnología,Tablet,2,229000.0,458000.0,Efectivo,True
2023-02-08,Mariquina,Ropa,Chaqueta,4,92100.0,368400.0,Transferencia,False
2023-10-19,Mariquina,Electrodomésticos,Refrigerador,4,483600.0,1934400.0,Efectivo,True
2023-12-30,Mariquina,Tecnología,Tablet,1,183800.0,183800.0,Efectivo,False
2023-09-21,La Unión,Hogar,Lámpara,4,483600.0,1934400.0,Débito,True
2023-03-08,Los Lagos,Ropa,Pantalón,4,411800.0,1647200.0,Transferencia,False
2023-04-06,Río Bueno,Tecnología,Tablet,1,160600.0,160600.0,Débito,True
2023-10-15,Río Bueno,Alimentos,Pan,2,462600.0,925200.0,Transferencia,True
2023-11-19,Lanco,Tecnología,Tablet,3,358800.0,1076400.0,Transferencia,True
2023-10-01,Futrono,Alimentos,Huevos,4,262400.0,1049600.0,Transferencia,False
2023-09-23,Panguipulli,Hogar,Lámpara,4,252200.0,1008800.0,Transferencia,False
2023-12-04,Lanco,Ropa,Pantalón,1,110000.0,110000.0,Débito,False
2023-02-27,Paillaco,Hogar,Silla,1,391200.0,391200.0,Crédito,True
2023-12-11,Mariquina,Ropa,Polera,3,66500.0,199500.0,Débito,True
2023-02-25,Mariquina,Ropa,Pantalón,1,427500.0,427500.0,Crédito,True
2023-05-09,Panguipulli,Alimentos,Leche,1,488200.0,488200.0,Transferencia,True
2023-05-11,Lanco,Alimentos,Leche,3,156700.0,470100.0,Efectivo,True
2023-02-05,Río Bueno,Alimentos,Arroz,3,88600.0,265800.0,Débito,True
2023-07-28,Paillaco,Ropa,Pantalón,4,144800.0,579200.0,Crédito,True
2023-01-01,Futrono,Ropa,Pantalón,3,157500.0,472500.0,Crédito,False
2023-07-17,Los Lagos,Deportes,Zapatillas,1,477700.0,477700.0,Transferencia,True
2023-05-05,Río Bueno,Alimentos,Pan,1,362400.0,362400.0,Débito,False
2023-06-20,La Unión,Electrodomésticos,Hervidor,4,362500.0,1450000.0,Transferencia,True
2023-11-29,Los Lagos,Electrodomésticos,Microondas,3,83900.0,251700.0,Transferencia,True
2023-01-20,Lanco,Tecnología,Notebook,1,246900.0,246900.0,Transferencia,True
2023-11-20,Valdivia,Electrodomésticos,Refrigerador,1,326500.0,326500.0,Crédito,True
2023-03-07,Corral,Ropa,Chaqueta,1,372400.0,372400.0,Transferencia,False
2023-06-04,Panguipulli,Hogar,Mesa,2,353400.0,706800.0,Transferencia,True
2023-02-23,Corral,Tecnología,Notebook,2,425700.0,851400.0,Transferencia,True
2023-07-17,Panguipulli,Tecnología,Tablet,1,102900.0,102900.0,Transferencia,True
2023-11-23,La Unión,Electrodomésticos,Microondas,3,338600.0,1015800.0,Efectivo,True
2023-12-07,Valdivia,Tecnología,Notebook,2,452300.0,904600.0,Transferencia,True
2023-04-12,Corral,Hogar,Silla,4,475900.0,1903600.0,Efectivo,True
2023-12-20,Mariquina,Tecnología,Notebook,4,491500.0,1966000.0,Efectivo,True
2023-05-28,Paillaco,Deportes,Bicicleta,4,474300.0,1897200.0,Transferencia,True
2023-03-31,Paillaco,Electrodomésticos,Refrigerador,2,464300.0,928600.0,Débito,False
2023-12-13,Río Bueno,Alimentos,Pan,4,148100.0,592400.0,Efectivo,False
2023-03-29,Corral,Hogar,Mesa,1,358100.0,358100.0,Débito,False
2023-07-29,Panguipulli,Alimentos,Pan,3,440700.0,1322100.0,Transferencia,False
2023-07-20,Futrono,Tecnología,Celular,1,323800.0,323800.0,Crédito,False
2023-07-16,Futrono,Ropa,Polera,3,282200.0,846600.0,Débito,False
2023-01-09,Lanco,Deportes,Zapatillas,3,457600.0,1372800.0,Transferencia,False
2023-05-28,La Unión,Alimentos,Arroz,3,152500.0,457500.0,Débito,True
2023-05-24,Valdivia,Ropa,Polera,3,11400.0,34200.0,Crédito,True
2023-08-16,Paillaco,Alimentos,Huevos,3,91000.0,273000.0,Transferencia,True
2023-05-13,Panguipulli,Deportes,Bicicleta,1,359600.0,359600.0,Débito,False
2023-03-10,Los Lagos,Deportes,Bicicleta,3,64400.0,193200.0,Efectivo,False
2023-03-16,Futrono,Alimentos,Leche,4,383200.0,1532800.0,Crédito,True
2023-11-15,Río Bueno,Deportes,Balón,3,204400.0,613200.0,Crédito,True
2023-12-04,Mariquina,Tecnología,Tablet,3,297600.0,892800.0,Efectivo,True
2023-02-20,Río Bueno,Ropa,Polera,4,353200.0,1412800.0,Débito,True
2023-11-21,Mariquina,Alimentos,Huevos,4,4100.0,16400.0,Transferencia,True
2023-09-11,Lanco,Tecnología,Notebook,2,250500.0,501000.0,Efectivo,True
2023-10-19,La Unión,Tecnología,Tablet,2,287200.0,574400.0,Efectivo,True
2023-12-16,Panguipulli,Hogar,Silla,1,243400.0,243400.0,Efectivo,True
2023-10-25,Panguipulli,Electrodomésticos,Hervidor,3,440600.0,1321800.0,Débito,True
2023-05-06,Corral,Tecnología,Tablet,3,62900.0,188700.0,Efectivo,True
2023-12-21,Corral,Alimentos,Pan,3,203500.0,610500.0,Efectivo,False
2023-01-15,Los Lagos,Tecnología,Tablet,1,216000.0,216000.0,Transferencia,True
2023-12-18,Los Lagos,Deportes,Balón,4,40500.0,162000.0,Crédito,True
2023-11-21,Futrono,Electrodomésticos,Refrigerador,4,362600.0,1450400.0,Transferencia,False
2023-07-28,Río Bueno,Electrodomésticos,Microondas,1,285100.0,285100.0,Crédito,False
2023-11-14,Panguipulli,Alimentos,Huevos,4,176600.0,706400.0,Transferencia,False
2023-02-09,Mariquina,Alimentos,Pan,1,318800.0,318800.0,Débito,True
2023-08-14,Panguipulli,Ropa,Chaqueta,2,87400.0,174800.0,Débito,False
2023-04-17,Río Bueno,Ropa,Pantalón,3,263600.0,790800.0,Efectivo,True
2023-03-17,Río Bueno,Hogar,Lámpara,2,213500.0,427000.0,Crédito,True
2023-02-13,La Unión,Deportes,Bicicleta,1,444300.0,444300.0,Débito,True
2023-05-21,Futrono,Deportes,Balón,1,41300.0,41300.0,Efectivo,False
2023-07-14,Mariquina,Deportes,Bicicleta,2,8800.0,17600.0,Efectivo,True
2023-02-07,Mariquina,Tecnología,Celular,3,427500.0,1282500.0,Efectivo,False
2023-06-25,Lanco,Electrodomésticos,Refrigerador,3,66000.0,198000.0,Transferencia,True
2023-03-12,Futrono,Deportes,Balón,1,81700.0,81700.0,Efectivo,False
2023-05-06,La Unión,Hogar,Mesa,1,471900.0,471900.0,Efectivo,False
2023-08-20,Valdivia,Electrodomésticos,Refrigerador,2,327800.0,655600.0,Efectivo,False
2023-12-31,Mariquina,Electrodomésticos,Hervidor,2,244900.0,489800.0,Crédito,True
2023-10-12,Mariquina,Tecnología,Celular,4,13200.0,52800.0,Débito,True
2023-10-14,Los Lagos,Alimentos,Huevos,2,135000.0,270000.0,Transferencia,True
2023-06-05,Mariquina,Electrodomésticos,Microondas,4,334900.0,1339600.0,Transferencia,True
2023-01-16,La Unión,Deportes,Bicicleta,1,181500.0,181500.0,Crédito,False
2023-12-26,Corral,Tecnología,Tablet,3,272100.0,816300.0,Efectivo,True
2023-03-04,Corral,Hogar,Mesa,1,58700.0,58700.0,Transferencia,True
2023-11-11,Valdivia,Alimentos,Arroz,4,141500.0,566000.0,Crédito,False
2023-06-26,La Unión,Ropa,Chaqueta,3,266900.0,800700.0,Crédito,False
2023-03-07,La Unión,Deportes,Balón,4,341800.0,1367200.0,Efectivo,True
2023-05-10,Mariquina,Deportes,Balón,4,319000.0,1276000.0,Efectivo,False
2023-02-17,Futrono,Ropa,Pantalón,2,498100.0,996200.0,Débito,False
2023-05-30,Corral,Deportes,Balón,4,178600.0,714400.0,Crédito,True
2023-08-02,Panguipulli,Alimentos,Leche,3,283900.0,851700.0,Crédito,False
2023-09-19,Mariquina,Hogar,Mesa,3,483500.0,1450500.0,Crédito,False
2023-10-31,Corral,Alimentos,Arroz,4,492200.0,1968800.0,Transferencia,False
2023-11-11,Mariquina,Electrodomésticos,Hervidor,3,156300.0,468900.0,Efectivo,True
2023-07-16,Lanco,Deportes,Balón,2,292600.0,585200.0,Efectivo,False
2023-10-02,Panguipulli,Ropa,Chaqueta,2,372500.0,745000.0,Débito,True
2023-09-15,Corral,Electrodomésticos,Hervidor,1,328200.0,328200.0,Crédito,True
2023-02-27,Mariquina,Alimentos,Huevos,4,208000.0,832000.0,Transferencia,True
2023-12-03,Río Bueno,Ropa,Chaqueta,1,497900.0,497900.0,Efectivo,False
2023-05-12,Lanco,Hogar,Mesa,4,96700.0,386800.0,Débito,True
2023-07-23,Lanco,Hogar,Lámpara,1,384700.0,384700.0,Débito,False
2023-08-15,Lanco,Tecnología,Notebook,4,289200.0,1156800.0,Transferencia,False
2023-01-31,Futrono,Electrodomésticos,Hervidor,1,4200.0,4200.0,Efectivo,False
2023-04-09,Río Bueno,Hogar,Mesa,2,380600.0,761200.0,Efectivo,True
2023-07-14,Corral,Deportes,Zapatillas,2,221100.0,442200.0,Crédito,False
2023-01-09,Río Bueno,Hogar,Lámpara,4,194400.0,777600.0,Transferencia,True
2023-02-11,Corral,Alimentos,Arroz,1,281900.0,281900.0,Débito,False
2023-05-29,Futrono,Ropa,Polera,1,332500.0,332500.0,Transferencia,False
2023-07-25,Valdivia,Alimentos,Arroz,1,180000.0,180000.0,Efectivo,False
2023-08-22,Los Lagos,Electrodomésticos,Microondas,1,33000.0,33000.0,Efectivo,False
2023-09-14,Mariquina,Deportes,Balón,4,26900.0,107600.0,Efectivo,False
2023-05-13,Paillaco,Alimentos,Arroz,2,408800.0,817600.0,Crédito,True
2023-04-16,Valdivia,Deportes,Balón,4,167500.0,670000.0,Débito,True
2023-09-27,Río Bueno,Hogar,Lámpara,1,77500.0,77500.0,Débito,False
2023-08-31,Río Bueno,Tecnología,Tablet,1,286200.0,286200.0,Crédito,True
2023-08-28,Los Lagos,Hogar,Mesa,2,7800.0,15600.0,Crédito,True
2023-08-24,Lanco,Ropa,Pantalón,1,499800.0,499800.0,Débito,True
2023-03-25,Río Bueno,Ropa,Pantalón,2,126800.0,253600.0,Débito,True
2023-12-21,Río Bueno,Electrodomésticos,Microondas,3,386300.0,1158900.0,Efectivo,True
2023-03-15,Corral,Electrodomésticos,Microondas,1,35300.0,35300.0,Transferencia,True
2023-08-15,Panguipulli,Alimentos,Pan,4,358600.0,1434400.0,Transferencia,True
2023-12-27,Futrono,Ropa,Polera,2,162900.0,325800.0,Efectivo,False
2023-02-21,Mariquina,Alimentos,Arroz,4,440000.0,1760000.0,Crédito,True
2023-06-24,Panguipulli,Deportes,Balón,3,78200.0,234600.0,Transferencia,True
2023-08-02,Paillaco,Ropa,Pantalón,3,452400.0,1357200.0,Transferencia,True
2023-08-15,Mariquina,Alimentos,Huevos,2,432000.0,864000.0,Transferencia,False
2023-06-10,Futrono,Electrodomésticos,Microondas,3,407900.0,1223700.0,Débito,False
2023-10-23,Los Lagos,Deportes,Balón,3,111800.0,335400.0,Transferencia,True
2023-06-18,La Unión,Deportes,Bicicleta,4,369400.0,1477600.0,Crédito,False
2023-06-16,Lanco,Deportes,Bicicleta,1,378300.0,378300.0,Transferencia,True
2023-08-13,Río Bueno,Hogar,Mesa,4,275200.0,1100800.0,Efectivo,True
2023-10-05,La Unión,Ropa,Polera,4,281100.0,1124400.0,Transferencia,True
2023-01-11,Lanco,Hogar,Mesa,4,72900.0,291600.0,Transferencia,False
2023-10-16,Mariquina,Alimentos,Pan,1,4300.0,4300.0,Efectivo,False
2023-12-07,Mariquina,Electrodomésticos,Refrigerador,4,63300.0,253200.0,Débito,True
2023-10-20,Panguipulli,Electrodomésticos,Hervidor,3,183000.0,549000.0,Débito,False
2023-09-30,Los Lagos,Alimentos,Pan,3,112800.0,338400.0,Débito,True
2023-05-13,La Unión,Alimentos,Pan,3,254200.0,762600.0,Crédito,False
2023-01-23,Mariquina,Ropa,Chaqueta,3,161600.0,484800.0,Transferencia,False
2023-02-09,Valdivia,Deportes,Zapatillas,3,275800.0,827400.0,Débito,False
2023-04-19,Paillaco,Ropa,Pantalón,3,245100.0,735300.0,Efectivo,False
2023-09-17,Lanco,Alimentos,Leche,3,168900.0,506700.0,Débito,False
2023-12-02,Panguipulli,Alimentos,Pan,2,234200.0,468400.0,Efectivo,True
2023-02-18,Valdivia,Alimentos,Arroz,2,267200.0,534400.0,Crédito,True
2023-02-01,Panguipulli,Electrodomésticos,Refrigerador,3,49900.0,149700.0,Crédito,False
2023-10-01,Río Bueno,Deportes,Bicicleta,2,264200.0,528400.0,Crédito,False
2023-01-30,Mariquina,Tecnología,Tablet,3,19600.0,58800.0,Débito,True
2023-02-18,Paillaco,Alimentos,Arroz,3,37400.0,112200.0,Crédito,True
2023-04-11,Valdivia,Hogar,Mesa,3,158300.0,474900.0,Débito,True
2023-05-15,Paillaco,Hogar,Mesa,2,455100.0,910200.0,Efectivo,False
2023-06-10,Corral,Tecnología,Tablet,4,253200.0,1012800.0,Transferencia,False
2023-10-07,Lanco,Ropa,Polera,1,160900.0,160900.0,Efectivo,False
2023-04-21,La Unión,Deportes,Zapatillas,3,241300.0,723900.0,Crédito,True
2023-08-24,Lanco,Deportes,Zapatillas,2,209200.0,418400.0,Crédito,True
2023-08-07,La Unión,Electrodomésticos,Microondas,3,215300.0,645900.0,Transferencia,False
2023-08-31,Los Lagos,Electrodomésticos,Hervidor,4,181100.0,724400.0,Transferencia,True
2023-04-08,Río Bueno,Alimentos,Arroz,2,20300.0,40600.0,Efectivo,False
2023-04-23,La Unión,Electrodomésticos,Microondas,3,349600.0,1048800.0,Transferencia,False
2023-11-21,La Unión,Hogar,Mesa,3,29700.0,89100.0,Débito,True
2023-11-28,Valdivia,Electrodomésticos,Refrigerador,4,341600.0,1366400.0,Efectivo,True
2023-08-04,Río Bueno,Electrodomésticos,Hervidor,3,156000.0,468000.0,Crédito,False
2023-06-13,La Unión,Hogar,Lámpara,4,61200.0,244800.0,Transferencia,False
2023-04-15,Los Lagos,Alimentos,Huevos,1,470400.0,470400.0,Transferencia,True
2023-08-10,Paillaco,Hogar,Mesa,2,212600.0,425200.0,Crédito,False
2023-05-01,Futrono,Tecnología,Celular,4,224200.0,896800.0,Débito,False
2023-08-25,Mariquina,Hogar,Mesa,4,220100.0,880400.0,Débito,False
2023-02-27,Paillaco,Deportes,Bicicleta,2,454700.0,909400.0,Débito,False
2023-08-30,Panguipulli,Tecnología,Tablet,1,97600.0,97600.0,Crédito,True
2023-09-14,Río Bueno,Deportes,Balón,3,360200.0,1080600.0,Efectivo,False
2023-05-25,Lanco,Deportes,Bicicleta,2,8200.0,16400.0,Efectivo,False
2023-12-18,Lanco,Alimentos,Leche,2,288700.0,577400.0,Débito,False
2023-12-23,Valdivia,Tecnología,Tablet,3,358800.0,1076400.0,Crédito,False
2023-05-23,La Unión,Electrodomésticos,Refrigerador,2,201600.0,403200.0,Débito,True
2023-04-15,Corral,Ropa,Pantalón,1,238500.0,238500.0,Transferencia,False
2023-03-19,Río Bueno,Ropa,Polera,2,89500.0,179000.0,Crédito,True
2023-04-16,Río Bueno,Alimentos,Pan,3,273500.0,820500.0,Efectivo,True
2023-01-21,Los Lagos,Tecnología,Tablet,3,125100.0,375300.0,Efectivo,False
2023-04-09,Futrono,Deportes,Zapatillas,2,148400.0,296800.0,Crédito,True
2023-11-24,Futrono,Alimentos,Pan,4,328900.0,1315600.0,Efectivo,False
2023-08-07,La Unión,Ropa,Chaqueta,3,170100.0,510300.0,Crédito,False
2023-05-12,Mariquina,Ropa,Chaqueta,1,351400.0,351400.0,Débito,True
2023-12-21,Paillaco,Alimentos,Leche,4,229100.0,916400.0,Débito,False
2023-11-20,Valdivia,Alimentos,Pan,2,400000.0,800000.0,Débito,False
2023-03-03,Mariquina,Tecnología,Tablet,3,216400.0,649200.0,Efectivo,False
2023-06-25,La Unión,Tecnología,Celular,4,194500.0,778000.0,Transferencia,True
2023-04-08,Lanco,Alimentos,Leche,3,189300.0,567900.0,Transferencia,False
2023-11-17,Río Bueno,Tecnología,Tablet,1,134000.0,134000.0,Efectivo,False
2023-03-18,Paillaco,Hogar,Mesa,1,183700.0,183700.0,Crédito,False
2023-01-29,Paillaco,Electrodomésticos,Microondas,2,361200.0,722400.0,Efectivo,True
2023-10-04,Río Bueno,Electrodomésticos,Refrigerador,1,79700.0,79700.0,Crédito,False
2023-03-05,Mariquina,Ropa,Pantalón,1,365500.0,365500.0,Efectivo,False
2023-10-02,Valdivia,Tecnología,Notebook,4,412000.0,1648000.0,Efectivo,True
2023-03-03,Mariquina,Alimentos,Pan,2,346200.0,692400.0,Transferencia,False
2023-03-20,La Unión,Tecnología,Tablet,4,27800.0,111200.0,Débito,False
2023-05-01,Futrono,Electrodomésticos,Microondas,1,303500.0,303500.0,Transferencia,False
2023-01-02,Corral,Deportes,Bicicleta,3,261300.0,783900.0,Transferencia,False
2023-02-28,Panguipulli,Ropa,Polera,4,100400.0,401600.0,Efectivo,False
2023-12-30,Río Bueno,Hogar,Mesa,1,153600.0,153600.0,Transferencia,False
2023-05-10,Panguipulli,Deportes,Balón,3,285800.0,857400.0,Crédito,False
2023-01-27,Los Lagos,Tecnología,Notebook,1,75300.0,75300.0,Crédito,False
2023-12-22,Los Lagos,Alimentos,Leche,1,215200.0,215200.0,Efectivo,False
2023-01-23,La Unión,Deportes,Balón,4,207700.0,830800.0,Débito,False
2023-09-04,Mariquina,Electrodomésticos,Microondas,2,332300.0,664600.0,Crédito,True
2023-11-05,Mariquina,Alimentos,Arroz,2,325000.0,650000.0,Débito,False
2023-02-23,Valdivia,Deportes,Zapatillas,3,276600.0,829800.0,Crédito,True
2023-11-22,Los Lagos,Ropa,Polera,2,212000.0,424000.0,Crédito,True
2023-10-02,Mariquina,Electrodomésticos,Microondas,2,344800.0,689600.0,Transferencia,False
2023-02-27,Futrono,Hogar,Mesa,4,47200.0,188800.0,Débito,False
2023-02-02,Lanco,Electrodomésticos,Refrigerador,3,208200.0,624600.0,Efectivo,True
2023-01-16,Río Bueno,Deportes,Bicicleta,4,26600.0,106400.0,Débito,True
2023-07-02,Futrono,Hogar,Mesa,4,233400.0,933600.0,Transferencia,True
2023-02-26,Panguipulli,Electrodomésticos,Refrigerador,3,131800.0,395400.0,Débito,False
2023-07-21,Lanco,Alimentos,Huevos,4,24800.0,99200.0,Efectivo,True
2023-02-01,Panguipulli,Deportes,Balón,4,404400.0,1617600.0,Efectivo,True
2023-10-13,Mariquina,Ropa,Chaqueta,1,401800.0,401800.0,Efectivo,False
2023-06-03,Río Bueno,Tecnología,Notebook,2,214500.0,429000.0,Efectivo,False
2023-01-12,Mariquina,Electrodomésticos,Microondas,2,154700.0,309400.0,Débito,False
2023-09-11,Futrono,Alimentos,Pan,4,151200.0,604800.0,Débito,False
2023-08-15,Paillaco,Electrodomésticos,Hervidor,3,345900.0,1037700.0,Efectivo,False
2023-03-10,Valdivia,Hogar,Silla,3,342600.0,1027800.0,Efectivo,True
2023-06-10,Río Bueno,Deportes,Bicicleta,4,449500.0,1798000.0,Transferencia,False
2023-10-01,Mariquina,Ropa,Pantalón,3,171900.0,515700.0,Crédito,False
2023-05-05,Panguipulli,Deportes,Balón,3,288000.0,864000.0,Débito,True
2023-01-01,Panguipulli,Deportes,Bicicleta,4,160000.0,640000.0,Crédito,False
2023-09-08,Corral,Deportes,Bicicleta,2,403100.0,806200.0,Débito,False
2023-11-15,La Unión,Tecnología,Notebook,2,452700.0,905400.0,Débito,False
2023-09-21,Panguipulli,Electrodomésticos,Hervidor,3,348200.0,1044600.0,Crédito,True
2023-07-27,Mariquina,Deportes,Balón,3,237700.0,713100.0,Débito,True
2023-08-15,Corral,Hogar,Lámpara,2,23000.0,46000.0,Crédito,True
2023-12-14,Los Lagos,Alimentos,Leche,1,109200.0,109200.0,Efectivo,True
